merchant_id,snapshot_month,risk_score,risk_band
M00868,2026-03-01,0.4248,Medium
M00868,2026-04-01,0.3764,Medium
M00868,2026-05-01,0.474,Medium
M00868,2026-06-01,0.5797,Medium
M00869,2026-01-01,0.0986,Low
M00869,2026-02-01,0.3789,Medium
M00869,2026-03-01,0.2523,Low
M00869,2026-04-01,0.2458,Low
M00869,2026-05-01,0.2285,Low
M00869,2026-06-01,0.1658,Low
M00870,2026-01-01,0.4788,Medium
M00870,2026-02-01,0.3933,Medium
M00870,2026-03-01,0.5479,Medium
M00870,2026-04-01,0.4839,Medium
M00870,2026-05-01,0.5465,Medium
M00870,2026-06-01,0.5197,Medium
M00871,2026-01-01,0.5348,Medium
M00871,2026-02-01,0.6883,High
M00871,2026-03-01,0.7864,High
M00871,2026-04-01,0.6536,Medium
M00871,2026-05-01,0.7238,High
M00871,2026-06-01,0.6531,Medium
M00872,2026-01-01,0.5119,Medium
M00872,2026-02-01,0.6111,Medium
M00872,2026-03-01,0.5477,Medium
M00872,2026-04-01,0.5686,Medium
M00872,2026-05-01,0.7149,High
M00872,2026-06-01,0.6125,Medium
M00873,2026-01-01,0.5596,Medium
M00873,2026-02-01,0.4098,Medium
M00873,2026-03-01,0.4236,Medium
M00873,2026-04-01,0.5901,Medium
M00873,2026-05-01,0.5153,Medium
M00873,2026-06-01,0.3942,Medium
M00874,2026-01-01,0.1853,Low
M00874,2026-02-01,0.1672,Low
M00874,2026-03-01,0.1951,Low
M00874,2026-04-01,0.0927,Low
M00874,2026-05-01,0.2917,Low
M00874,2026-06-01,0.2391,Low
M00875,2026-01-01,0.7685,High
M00875,2026-02-01,0.6354,Medium
M00875,2026-03-01,0.7199,High
M00875,2026-04-01,0.9661,High
M00875,2026-05-01,0.8325,High
M00875,2026-06-01,0.7915,High
M00876,2026-01-01,0.3565,Medium
M00876,2026-02-01,0.1571,Low
M00876,2026-03-01,0.2987,Low
M00876,2026-04-01,0.2904,Low
M00876,2026-05-01,0.2871,Low
M00876,2026-06-01,0.1473,Low
M00877,2026-01-01,0.1749,Low
M00877,2026-02-01,0.1819,Low
M00877,2026-03-01,0.0717,Low
M00877,2026-04-01,0.1364,Low
M00877,2026-05-01,0.437,Medium
M00877,2026-06-01,0.4204,Medium
M00878,2026-01-01,0.4987,Medium
M00878,2026-02-01,0.5225,Medium
M00878,2026-03-01,0.5128,Medium
M00878,2026-04-01,0.5848,Medium
M00878,2026-05-01,0.5446,Medium
M00878,2026-06-01,0.6176,Medium
M00879,2026-01-01,0.5347,Medium
M00879,2026-02-01,0.6082,Medium
M00879,2026-03-01,0.6131,Medium
M00879,2026-04-01,0.5135,Medium
M00879,2026-05-01,0.6381,Medium
M00879,2026-06-01,0.4385,Medium
M00880,2026-01-01,0.5653,Medium
M00880,2026-02-01,0.4863,Medium
M00880,2026-03-01,0.4868,Medium
M00880,2026-04-01,0.6953,High
M00880,2026-05-01,0.6531,Medium
M00880,2026-06-01,0.6969,High
M00881,2026-01-01,0.4189,Medium
M00881,2026-02-01,0.6932,High
M00881,2026-03-01,0.5982,Medium
M00881,2026-04-01,0.5931,Medium
M00881,2026-05-01,0.6643,Medium
M00881,2026-06-01,0.5515,Medium
M00882,2026-01-01,0.6537,Medium
M00882,2026-02-01,0.4846,Medium
M00882,2026-03-01,0.441,Medium
M00882,2026-04-01,0.7172,High
M00882,2026-05-01,0.6406,Medium
M00882,2026-06-01,0.3885,Medium
M00883,2026-01-01,0.2075,Low
M00883,2026-02-01,0.2547,Low
M00883,2026-03-01,0.0733,Low
M00883,2026-04-01,0.1977,Low
M00883,2026-04-01,0.199,Low
M00883,2026-05-01,0.2697,Low
M00883,2026-06-01,0.3116,Low
M00884,2026-01-01,0.4274,Medium
M00884,2026-02-01,0.5656,Medium
M00884,2026-03-01,0.5691,Medium
M00884,2026-04-01,0.5935,Medium
M00884,2026-05-01,0.5157,Medium
M00884,2026-06-01,0.5804,Medium
M00885,2026-01-01,0.2103,Low
M00885,2026-02-01,0.1706,Low
M00885,2026-03-01,0.1222,Low
M00885,2026-04-01,0.1452,Low
M00885,2026-05-01,0.1901,Low
M00885,2026-06-01,0.2247,Low
M00886,2026-01-01,0.2534,Low
M00886,2026-02-01,0.2771,Low
M00886,2026-03-01,0.2706,Low
M00886,2026-04-01,0.227,Low
M00886,2026-05-01,0.1914,Low
M00886,2026-06-01,0.2994,Low
M00887,2026-01-01,0.5998,Medium
M00887,2026-02-01,0.5158,Medium
M00887,2026-03-01,0.592,Medium
M00887,2026-04-01,0.4713,Medium
M00887,2026-05-01,0.6162,Medium
M00887,2026-06-01,0.6075,Medium
M00888,2026-01-01,0.8707,High
M00888,2026-02-01,0.9053,High
M00888,2026-03-01,0.8007,High
M00888,2026-04-01,0.7947,High
M00888,2026-05-01,0.7496,High
M00888,2026-06-01,0.7434,High
M00889,2026-01-01,0.4291,Medium
M00889,2026-02-01,0.6457,Medium
M00889,2026-03-01,0.5039,Medium
M00889,2026-04-01,0.5547,Medium
M00889,2026-05-01,0.5763,Medium
M00889,2026-06-01,0.5695,Medium
M00890,2026-01-01,0.2576,Low
M00890,2026-02-01,0.26,Low
M00890,2026-03-01,0.2477,Low
M00890,2026-04-01,0.2432,Low
M00890,2026-05-01,0.1071,Low
M00890,2026-06-01,0.01,Low
M00891,2026-01-01,0.4561,Medium
M00891,2026-02-01,0.4261,Medium
M00891,2026-03-01,0.6228,Medium
M00891,2026-04-01,0.5199,Medium
M00891,2026-05-01,0.4045,Medium
M00891,2026-06-01,0.4482,Medium
M00892,2026-01-01,0.7552,High
M00892,2026-02-01,0.741,High
M00892,2026-03-01,0.7192,High
M00892,2026-04-01,0.7497,High
M00892,2026-05-01,0.7801,High
M00892,2026-06-01,0.6862,High
M00893,2026-01-01,0.3425,Low
M00893,2026-02-01,0.3021,Low
M00893,2026-03-01,0.2249,Low
M00893,2026-04-01,0.1367,Low
M00893,2026-05-01,0.2378,Low
M00893,2026-06-01,0.1547,Low
M00894,2026-01-01,0.1584,Low
M00894,2026-02-01,0.3092,Low
M00894,2026-03-01,0.1878,Low
M00894,2026-04-01,0.1343,Low
M00894,2026-05-01,0.1366,Low
M00894,2026-06-01,0.1714,Low
M00895,2026-01-01,0.0966,Low
M00895,2026-02-01,0.1803,Low
M00895,2026-03-01,0.1492,Low
M00895,2026-04-01,0.2814,Low
M00895,2026-05-01,0.1881,Low
M00895,2026-06-01,0.256,Low
M00896,2026-01-01,0.2224,Low
M00896,2026-02-01,0.1266,Low
M00896,2026-03-01,0.2751,Low
M00896,2026-04-01,0.3228,Low
M00896,2026-05-01,0.2131,Low
M00896,2026-06-01,0.1305,Low
M00897,2026-01-01,0.1322,Low
M00897,2026-02-01,0.1815,Low
M00897,2026-03-01,0.2056,Low
M00897,2026-04-01,0.2981,Low
M00897,2026-05-01,0.2205,Low
M00897,2026-06-01,0.2196,Low
M00898,2026-01-01,0.2507,Low
M00898,2026-02-01,0.2224,Low
M00898,2026-03-01,0.1674,Low
M00898,2026-04-01,0.2866,Low
M00898,2026-05-01,0.1522,Low
M00898,2026-06-01,0.2603,Low
M00899,2026-01-01,0.5865,Medium
M00899,2026-02-01,0.5534,Medium
M00899,2026-03-01,0.5323,Medium
M00899,2026-04-01,0.4915,Medium
M00899,2026-05-01,0.5844,Medium
M00899,2026-06-01,0.6351,Medium
M00900,2026-01-01,0.142,Low
M00900,2026-02-01,0.2254,Low
M00900,2026-03-01,0.3799,Medium
M00900,2026-04-01,0.1348,Low
M00900,2026-05-01,0.2939,Low
M00900,2026-06-01,0.1181,Low
M00901,2026-01-01,0.7959,High
M00901,2026-02-01,0.7897,High
M00901,2026-03-01,0.6595,Medium
M00901,2026-04-01,0.7813,High
M00901,2026-05-01,0.8731,High
M00901,2026-06-01,0.8032,High
M00902,2026-01-01,0.1848,Low
M00902,2026-02-01,0.1981,Low
M00902,2026-03-01,0.1903,Low
M00902,2026-04-01,0.1718,Low
M00902,2026-05-01,0.2532,Low
M00902,2026-06-01,0.1643,Low
M00903,2026-01-01,0.2609,Low
M00903,2026-02-01,0.2352,Low
M00903,2026-03-01,0.2322,Low
M00903,2026-04-01,0.2754,Low
M00903,2026-05-01,0.2434,Low
M00903,2026-06-01,0.3458,Low
M00904,2026-01-01,0.114,Low
M00904,2026-02-01,0.2566,Low
M00904,2026-03-01,0.2751,Low
M00904,2026-04-01,0.1386,Low
M00904,2026-05-01,0.1955,Low
M00904,2026-06-01,0.2105,Low
M00905,2026-01-01,0.7717,High
M00905,2026-02-01,0.6722,High
M00905,2026-03-01,0.7535,High
M00905,2026-04-01,0.7106,High
M00905,2026-05-01,0.8071,High
M00905,2026-06-01,0.8103,High
M00906,2026-01-01,0.2603,Low
M00906,2026-02-01,0.1911,Low
M00906,2026-03-01,0.1621,Low
M00906,2026-04-01,0.2957,Low
M00906,2026-05-01,0.2886,Low
M00906,2026-06-01,0.3475,Low
M00907,2026-01-01,0.3864,Medium
M00907,2026-02-01,0.1834,Low
M00907,2026-03-01,0.1327,Low
M00907,2026-04-01,0.2701,Low
M00907,2026-05-01,0.2985,Low
M00907,2026-06-01,0.1157,Low
M00908,2026-01-01,0.5369,Medium
M00908,2026-02-01,0.6091,Medium
M00908,2026-03-01,0.3944,Medium
M00908,2026-04-01,0.6664,Medium
M00908,2026-05-01,0.4696,Medium
M00908,2026-06-01,0.5214,Medium
M00909,2026-01-01,0.1589,Low
M00909,2026-02-01,0.2513,Low
M00909,2026-03-01,0.1928,Low
M00909,2026-04-01,0.2248,Low
M00909,2026-05-01,0.2513,Low
M00909,2026-06-01,0.2483,Low
M00910,2026-01-01,0.6321,Medium
M00910,2026-02-01,0.3824,Medium
M00910,2026-03-01,0.4484,Medium
M00910,2026-04-01,0.7346,High
M00910,2026-05-01,0.5691,Medium
M00910,2026-06-01,0.5374,Medium
M00911,2026-01-01,0.2231,Low
M00911,2026-02-01,0.2739,Low
M00911,2026-03-01,0.2454,Low
M00911,2026-04-01,0.1524,Low
M00911,2026-05-01,0.1546,Low
M00911,2026-06-01,0.2169,Low
M00912,2026-01-01,0.4021,Medium
M00912,2026-02-01,0.5692,Medium
M00912,2026-03-01,0.6315,Medium
M00912,2026-04-01,0.3914,Medium
M00912,2026-05-01,0.544,Medium
M00912,2026-06-01,0.645,Medium
M00913,2026-01-01,0.6811,High
M00913,2026-02-01,0.6786,High
M00913,2026-03-01,0.3757,Medium
M00913,2026-04-01,0.628,Medium
M00913,2026-05-01,0.4481,Medium
M00913,2026-06-01,0.5564,Medium
M00914,2026-01-01,0.2429,Low
M00914,2026-02-01,0.2133,Low
M00914,2026-03-01,0.168,Low
M00914,2026-04-01,0.2643,Low
M00914,2026-05-01,0.2956,Low
M00914,2026-06-01,0.4009,Medium
M00915,2026-01-01,0.0387,Low
M00915,2026-02-01,0.1004,Low
M00915,2026-03-01,0.4868,Medium
M00915,2026-04-01,0.1507,Low
M00915,2026-05-01,0.2734,Low
M00915,2026-06-01,0.2428,Low
M00916,2026-01-01,0.3008,Low
M00916,2026-02-01,0.2384,Low
M00916,2026-03-01,0.2433,Low
M00916,2026-04-01,0.3077,Low
M00916,2026-05-01,0.2192,Low
M00916,2026-06-01,0.1977,Low
M00917,2026-01-01,0.3271,Low
M00917,2026-02-01,0.2755,Low
M00917,2026-03-01,0.4842,Medium
M00917,2026-04-01,0.7149,High
M00917,2026-05-01,0.6474,Medium
M00917,2026-06-01,0.5621,Medium
M00918,2026-01-01,0.5468,Medium
M00918,2026-02-01,0.5568,Medium
M00918,2026-03-01,0.54,Medium
M00918,2026-04-01,0.5346,Medium
M00918,2026-05-01,0.6096,Medium
M00918,2026-06-01,0.5418,Medium
M00919,2026-01-01,0.6136,Medium
M00919,2026-02-01,0.5026,Medium
M00919,2026-03-01,0.514,Medium
M00919,2026-04-01,0.5259,Medium
M00919,2026-05-01,0.494,Medium
M00919,2026-06-01,0.5344,Medium
M00920,2026-01-01,0.2308,Low
M00920,2026-02-01,0.2094,Low
M00920,2026-03-01,0.1599,Low
M00920,2026-03-01,0.1636,Low
M00920,2026-04-01,0.2755,Low
M00920,2026-05-01,0.1947,Low
M00920,2026-06-01,0.3454,Low
M00921,2026-01-01,0.4189,Medium
M00921,2026-02-01,0.5823,Medium
M00921,2026-03-01,0.458,Medium
M00921,2026-04-01,0.5705,Medium
M00921,2026-05-01,0.5851,Medium
M00921,2026-06-01,0.5716,Medium
M00922,2026-01-01,0.1532,Low
M00922,2026-02-01,0.2665,Low
M00922,2026-03-01,0.2741,Low
M00922,2026-04-01,0.2173,Low
M00922,2026-05-01,0.2534,Low
M00922,2026-06-01,0.3312,Low
M00923,2026-01-01,0.2546,Low
M00923,2026-02-01,0.2516,Low
M00923,2026-03-01,0.3202,Low
M00923,2026-04-01,0.329,Low
M00923,2026-05-01,0.268,Low
M00923,2026-06-01,0.351,Medium
M00924,2026-01-01,0.2651,Low
M00924,2026-02-01,0.3654,Medium
M00924,2026-03-01,0.1412,Low
M00924,2026-04-01,0.1558,Low
M00924,2026-05-01,0.2723,Low
M00924,2026-06-01,0.2463,Low
M00925,2026-01-01,0.5289,Medium
M00925,2026-02-01,0.4927,Medium
M00925,2026-03-01,0.4968,Medium
M00925,2026-04-01,0.4235,Medium
M00925,2026-05-01,0.7415,High
M00925,2026-06-01,0.5191,Medium
M00926,2026-01-01,0.382,Medium
M00926,2026-02-01,0.1561,Low
M00926,2026-03-01,0.3592,Medium
M00926,2026-04-01,0.3446,Low
M00926,2026-05-01,0.2275,Low
M00926,2026-06-01,0.3047,Low
M00927,2026-01-01,0.1821,Low
M00927,2026-02-01,0.1037,Low
M00927,2026-03-01,0.2409,Low
M00927,2026-04-01,0.3883,Medium
M00927,2026-05-01,0.2114,Low
M00927,2026-06-01,0.1767,Low
M00928,2026-01-01,0.9088,High
M00928,2026-02-01,0.8265,High
M00928,2026-03-01,0.8077,High
M00928,2026-04-01,0.7054,High
M00928,2026-05-01,0.7526,High
M00928,2026-05-01,0.7326,High
M00928,2026-06-01,0.7393,High
M00929,2026-01-01,0.3016,Low
M00929,2026-02-01,0.1838,Low
M00929,2026-03-01,0.0654,Low
M00929,2026-04-01,0.2913,Low
M00929,2026-05-01,0.0881,Low
M00929,2026-06-01,0.2161,Low
M00930,2026-01-01,0.6792,High
M00930,2026-02-01,0.6458,Medium
M00930,2026-03-01,0.5662,Medium
M00930,2026-04-01,0.5766,Medium
M00930,2026-05-01,0.4652,Medium
M00930,2026-06-01,0.5926,Medium
M00931,2026-01-01,0.7509,High
M00931,2026-02-01,0.8008,High
M00931,2026-03-01,0.7008,High
M00931,2026-04-01,0.8657,High
M00931,2026-05-01,0.8395,High
M00931,2026-06-01,0.8046,High
M00932,2026-01-01,0.1839,Low
M00932,2026-02-01,0.0596,Low
M00932,2026-03-01,0.2557,Low
M00932,2026-04-01,0.1622,Low
M00932,2026-05-01,0.3121,Low
M00932,2026-06-01,0.2823,Low
M00933,2026-01-01,0.5645,Medium
M00933,2026-02-01,0.5335,Medium
M00933,2026-03-01,0.4832,Medium
M00933,2026-04-01,0.5758,Medium
M00933,2026-05-01,0.5477,Medium
M00933,2026-06-01,0.6157,Medium
M00934,2026-01-01,0.2078,Low
M00934,2026-02-01,0.2903,Low
M00934,2026-03-01,0.1907,Low
M00934,2026-04-01,0.3354,Low
M00934,2026-05-01,0.2136,Low
M00934,2026-06-01,0.1542,Low
M00935,2026-01-01,0.185,Low
M00935,2026-02-01,0.2211,Low
M00935,2026-03-01,0.1815,Low
M00935,2026-04-01,0.25,Low
M00935,2026-05-01,0.133,Low
M00935,2026-06-01,0.2806,Low
M00936,2026-01-01,0.547,Medium
M00936,2026-02-01,0.4994,Medium
M00936,2026-03-01,0.4631,Medium
M00936,2026-04-01,0.5978,Medium
M00936,2026-05-01,0.5788,Medium
M00936,2026-06-01,0.5222,Medium
M00937,2026-01-01,0.5864,Medium
M00937,2026-02-01,0.7732,High
M00937,2026-03-01,0.6801,High
M00937,2026-04-01,0.6703,High
M00937,2026-05-01,0.6671,Medium
M00937,2026-06-01,0.7627,High
M00938,2026-01-01,0.1745,Low
M00938,2026-02-01,0.0607,Low
M00938,2026-03-01,0.2928,Low
M00938,2026-04-01,0.245,Low
M00938,2026-05-01,0.2069,Low
M00938,2026-06-01,0.2926,Low
M00939,2026-01-01,0.2287,Low
M00939,2026-02-01,0.33,Low
M00939,2026-03-01,0.2864,Low
M00939,2026-04-01,0.3251,Low
M00939,2026-05-01,0.3023,Low
M00939,2026-06-01,0.1592,Low
M00940,2026-01-01,0.1958,Low
M00940,2026-02-01,0.1977,Low
M00940,2026-03-01,0.229,Low
M00940,2026-04-01,0.2707,Low
M00940,2026-05-01,0.2804,Low
M00940,2026-06-01,0.3445,Low
M00941,2026-01-01,0.702,High
M00941,2026-02-01,0.6849,High
M00941,2026-03-01,0.7549,High
M00941,2026-04-01,0.8913,High
M00941,2026-05-01,0.736,High
M00941,2026-06-01,0.7728,High
M00942,2026-01-01,0.6947,High
M00942,2026-02-01,0.7752,High
M00942,2026-03-01,0.7799,High
M00942,2026-04-01,0.6846,High
M00942,2026-05-01,0.8079,High
M00942,2026-06-01,0.784,High
M00943,2026-01-01,0.3816,Medium
M00943,2026-01-01,0.3856,Medium
M00943,2026-02-01,0.306,Low
M00943,2026-03-01,0.1084,Low
M00943,2026-04-01,0.2115,Low
M00943,2026-05-01,0.0686,Low
M00943,2026-06-01,0.2758,Low
M00944,2026-01-01,0.4797,Medium
M00944,2026-02-01,0.4041,Medium
M00944,2026-03-01,0.5226,Medium
M00944,2026-04-01,0.6912,High
M00944,2026-05-01,0.5902,Medium
M00944,2026-06-01,0.5544,Medium
M00945,2026-01-01,0.5259,Medium
M00945,2026-02-01,0.4815,Medium
M00945,2026-03-01,0.5388,Medium
M00945,2026-04-01,0.4953,Medium
M00945,2026-05-01,0.5455,Medium
M00945,2026-06-01,0.6327,Medium
M00946,2026-01-01,0.2637,Low
M00946,2026-02-01,0.2083,Low
M00946,2026-03-01,0.1125,Low
M00946,2026-04-01,0.4471,Medium
M00946,2026-05-01,0.2439,Low
M00946,2026-06-01,0.1194,Low
M00947,2026-01-01,0.2982,Low
M00947,2026-02-01,0.2361,Low
M00947,2026-03-01,0.1882,Low
M00947,2026-04-01,0.0934,Low
M00947,2026-05-01,0.3776,Medium
M00947,2026-06-01,0.1985,Low
M00948,2026-01-01,0.2319,Low
M00948,2026-02-01,0.2647,Low
M00948,2026-03-01,0.3003,Low
M00948,2026-04-01,0.0609,Low
M00948,2026-05-01,0.206,Low
M00948,2026-06-01,0.2573,Low
M00949,2026-01-01,0.4786,Medium
M00949,2026-02-01,0.4834,Medium
M00949,2026-03-01,0.5688,Medium
M00949,2026-04-01,0.558,Medium
M00949,2026-05-01,0.4963,Medium
M00949,2026-06-01,0.6511,Medium
M00950,2026-01-01,0.3072,Low
M00950,2026-02-01,0.3275,Low
M00950,2026-03-01,0.087,Low
M00950,2026-04-01,0.2355,Low
M00950,2026-05-01,0.1843,Low
M00950,2026-06-01,0.264,Low
M00951,2026-01-01,0.502,Medium
M00951,2026-02-01,0.5655,Medium
M00951,2026-03-01,0.424,Medium
M00951,2026-04-01,0.5926,Medium
M00951,2026-05-01,0.6022,Medium
M00951,2026-06-01,0.4711,Medium
M00952,2026-01-01,0.8491,High
M00952,2026-02-01,0.7362,High
M00952,2026-03-01,0.7336,High
M00952,2026-04-01,0.7635,High
M00952,2026-05-01,0.7152,High
M00952,2026-06-01,0.8322,High
M00953,2026-01-01,0.1094,Low
M00953,2026-02-01,0.3362,Low
M00953,2026-03-01,0.3154,Low
M00953,2026-04-01,0.3038,Low
M00953,2026-05-01,0.2536,Low
M00953,2026-06-01,0.2294,Low
M00954,2026-01-01,0.4429,Medium
M00954,2026-02-01,0.508,Medium
M00954,2026-03-01,0.4841,Medium
M00954,2026-04-01,0.6269,Medium
M00954,2026-05-01,0.5634,Medium
M00954,2026-06-01,0.6605,Medium
M00955,2026-01-01,0.329,Low
M00955,2026-02-01,0.3854,Medium
M00955,2026-03-01,0.3129,Low
M00955,2026-04-01,0.0954,Low
M00955,2026-05-01,0.3023,Low
M00955,2026-06-01,0.3111,Low
M00956,2026-01-01,0.726,High
M00956,2026-02-01,0.6813,High
M00956,2026-03-01,0.7712,High
M00956,2026-04-01,0.657,Medium
M00956,2026-05-01,0.6679,Medium
M00956,2026-06-01,0.7681,High
M00957,2026-01-01,0.4894,Medium
M00957,2026-02-01,0.5146,Medium
M00957,2026-03-01,0.5363,Medium
M00957,2026-04-01,0.6055,Medium
M00957,2026-05-01,0.4406,Medium
M00957,2026-06-01,0.5154,Medium
M00958,2026-01-01,0.4593,Medium
M00958,2026-02-01,0.6508,Medium
M00958,2026-03-01,0.64,Medium
M00958,2026-04-01,0.5666,Medium
M00958,2026-05-01,0.4246,Medium
M00958,2026-06-01,0.5674,Medium
M00959,2026-01-01,0.8299,High
M00959,2026-02-01,0.6995,High
M00959,2026-03-01,0.8435,High
M00959,2026-04-01,0.6669,Medium
M00959,2026-05-01,0.8433,High
M00959,2026-06-01,0.9562,High
M00960,2026-01-01,0.1986,Low
M00960,2026-02-01,0.2159,Low
M00960,2026-03-01,0.3094,Low
M00960,2026-04-01,0.1103,Low
M00960,2026-05-01,0.2893,Low
M00960,2026-06-01,0.1976,Low
M00961,2026-01-01,0.2103,Low
M00961,2026-02-01,0.3106,Low
M00961,2026-03-01,0.2379,Low
M00961,2026-04-01,0.3125,Low
M00961,2026-05-01,0.2829,Low
M00961,2026-06-01,0.3876,Medium
M00962,2026-01-01,0.5517,Medium
M00962,2026-02-01,0.3894,Medium
M00962,2026-03-01,0.5443,Medium
M00962,2026-04-01,0.4223,Medium
M00962,2026-05-01,0.4733,Medium
M00962,2026-06-01,0.5589,Medium
M00963,2026-01-01,0.1847,Low
M00963,2026-02-01,0.4885,Medium
M00963,2026-03-01,0.1454,Low
M00963,2026-04-01,0.3209,Low
M00963,2026-05-01,0.3253,Low
M00963,2026-06-01,0.2978,Low
M00964,2026-01-01,0.7446,High
M00964,2026-02-01,0.7869,High
M00964,2026-03-01,0.8535,High
M00964,2026-04-01,0.9229,High
M00964,2026-05-01,0.7815,High
M00964,2026-06-01,0.7084,High
M00965,2026-01-01,0.5031,Medium
M00965,2026-02-01,0.3976,Medium
M00965,2026-03-01,0.4994,Medium
M00965,2026-04-01,0.5497,Medium
M00965,2026-05-01,0.67,Medium
M00965,2026-06-01,0.5253,Medium
M00966,2026-01-01,0.068,Low
M00966,2026-02-01,0.1813,Low
M00966,2026-03-01,0.0882,Low
M00966,2026-04-01,0.351,Medium
M00966,2026-05-01,0.2351,Low
M00966,2026-06-01,0.2352,Low
M00967,2026-01-01,0.2687,Low
M00967,2026-02-01,0.1038,Low
M00967,2026-03-01,0.2679,Low
M00967,2026-04-01,0.306,Low
M00967,2026-05-01,0.2168,Low
M00967,2026-06-01,0.2357,Low
M00968,2026-01-01,0.31,Low
M00968,2026-02-01,0.4454,Medium
M00968,2026-03-01,0.22,Low
M00968,2026-04-01,0.0936,Low
M00968,2026-05-01,0.3373,Low
M00968,2026-06-01,0.1717,Low
M00969,2026-01-01,0.2936,Low
M00969,2026-02-01,0.1557,Low
M00969,2026-03-01,0.2873,Low
M00969,2026-04-01,0.2443,Low
M00969,2026-05-01,0.0558,Low
M00969,2026-06-01,0.2385,Low
M00970,2026-01-01,0.1353,Low
M00970,2026-02-01,0.1388,Low
M00970,2026-03-01,0.0611,Low
M00970,2026-04-01,0.3447,Low
M00970,2026-05-01,0.281,Low
M00970,2026-06-01,0.1612,Low
M00971,2026-01-01,0.5439,Medium
M00971,2026-02-01,0.5495,Medium
M00971,2026-03-01,0.4727,Medium
M00971,2026-04-01,0.5753,Medium
M00971,2026-05-01,0.5885,Medium
M00971,2026-06-01,0.7512,High
M00972,2026-01-01,0.1573,Low
M00972,2026-02-01,0.2948,Low
M00972,2026-03-01,0.2072,Low
M00972,2026-04-01,0.2933,Low
M00972,2026-05-01,0.3565,Medium
M00972,2026-06-01,0.221,Low
M00973,2026-01-01,0.2546,Low
M00973,2026-02-01,0.2315,Low
M00973,2026-03-01,0.1769,Low
M00973,2026-04-01,0.1763,Low
M00973,2026-05-01,0.2545,Low
M00973,2026-06-01,0.2283,Low
M00974,2026-01-01,0.2964,Low
M00974,2026-02-01,0.2123,Low
M00974,2026-03-01,0.1265,Low
M00974,2026-04-01,0.2439,Low
M00974,2026-05-01,0.1117,Low
M00974,2026-06-01,0.2882,Low
M00975,2026-01-01,0.213,Low
M00975,2026-02-01,0.0854,Low
M00975,2026-03-01,0.2511,Low
M00975,2026-04-01,0.1688,Low
M00975,2026-05-01,0.1568,Low
M00975,2026-06-01,0.3701,Medium
M00976,2026-01-01,0.7068,High
M00976,2026-02-01,0.714,High
M00976,2026-03-01,0.6114,Medium
M00976,2026-04-01,0.7324,High
M00976,2026-05-01,0.6992,High
M00976,2026-06-01,0.8303,High
M00977,2026-01-01,0.1312,Low
M00977,2026-02-01,0.1987,Low
M00977,2026-03-01,0.1677,Low
M00977,2026-04-01,0.223,Low
M00977,2026-05-01,0.1932,Low
M00977,2026-06-01,0.2159,Low
M00978,2026-01-01,0.2239,Low
M00978,2026-02-01,0.2635,Low
M00978,2026-03-01,0.2663,Low
M00978,2026-04-01,0.2195,Low
M00978,2026-05-01,0.2056,Low
M00978,2026-06-01,0.216,Low
M00979,2026-01-01,0.4441,Medium
M00979,2026-02-01,0.304,Low
M00979,2026-03-01,0.5936,Medium
M00979,2026-03-01,0.5532,Medium
M00979,2026-04-01,0.4652,Medium
M00979,2026-05-01,0.4516,Medium
M00979,2026-06-01,0.4349,Medium
M00980,2026-01-01,0.3148,Low
M00980,2026-02-01,0.3329,Low
M00980,2026-03-01,0.2866,Low
M00980,2026-04-01,0.1666,Low
M00980,2026-05-01,0.1631,Low
M00980,2026-06-01,0.2042,Low
M00981,2026-01-01,0.3792,Medium
M00981,2026-02-01,0.1951,Low
M00981,2026-03-01,0.215,Low
M00981,2026-04-01,0.1633,Low
M00981,2026-05-01,0.1043,Low
M00981,2026-06-01,0.2267,Low
M00982,2026-01-01,0.84,High
M00982,2026-02-01,0.831,High
M00982,2026-03-01,0.8529,High
M00982,2026-04-01,0.7398,High
M00982,2026-05-01,0.7902,High
M00982,2026-06-01,0.7281,High
M00983,2026-01-01,0.524,Medium
M00983,2026-02-01,0.4629,Medium
M00983,2026-03-01,0.5579,Medium
M00983,2026-04-01,0.4812,Medium
M00983,2026-05-01,0.4864,Medium
M00983,2026-06-01,0.4686,Medium
M00984,2026-01-01,0.2894,Low
M00984,2026-02-01,0.2536,Low
M00984,2026-03-01,0.1277,Low
M00984,2026-04-01,0.3578,Medium
M00984,2026-05-01,0.1803,Low
M00984,2026-06-01,0.2443,Low
M00985,2026-01-01,0.5218,Medium
M00985,2026-02-01,0.4658,Medium
M00985,2026-03-01,0.4022,Medium
M00985,2026-04-01,0.4565,Medium
M00985,2026-05-01,0.5675,Medium
M00985,2026-06-01,0.6196,Medium
M00986,2026-01-01,0.3141,Low
M00986,2026-02-01,0.111,Low
M00986,2026-03-01,0.3315,Low
M00986,2026-04-01,0.2827,Low
M00986,2026-05-01,0.1929,Low
M00986,2026-06-01,0.2497,Low
M00987,2026-01-01,0.2302,Low
M00987,2026-02-01,0.2448,Low
M00987,2026-03-01,0.2878,Low
M00987,2026-04-01,0.2203,Low
M00987,2026-05-01,0.331,Low
M00987,2026-06-01,0.3525,Medium
M00988,2026-01-01,0.4734,Medium
M00988,2026-02-01,0.4721,Medium
M00988,2026-03-01,0.571,Medium
M00988,2026-04-01,0.5349,Medium
M00988,2026-05-01,0.5434,Medium
M00988,2026-06-01,0.6756,High
M00989,2026-01-01,0.7647,High
M00989,2026-02-01,0.7104,High
