settlement_id,transaction_id,settlement_amount,settlement_currency,fee_amount,settlement_status,settlement_date
SET00055814,T00065150,2909.4,INR,3.46,EXCEPTION,2026-03-20
SET00055815,T00065151,93.93,SGD,0.31,EXCEPTION,2026-05-09
SET00055816,T00065152,41.97,SGD,0.22,SETTLED,2026-05-19
SET00055817,T00065153,248.96,INR,0.51,SETTLED,2026-01-10
SET00055818,T00065154,37.41,SGD,0.15,SETTLED,2026-06-22
SET00055819,T00065155,7902.82,INR,11.86,SETTLED,2026-04-11
SET00055820,T00065156,88.76,AED,0.19,SETTLED,2026-04-12
SET00055821,T00065157,8468.56,INR,18.6,SETTLED,2026-01-26
SET00055822,T00065158,1800.84,INR,4.01,SETTLED,2026-04-25
SET00055823,T00065159,168.18,AED,0.37,SETTLED,2026-05-07
SET00055824,T00065160,3639.47,INR,6.07,SETTLED,2026-04-16
SET00055825,T00065162,49.09,SGD,0.21,SETTLED,2026-02-03
SET00055826,T00065164,290.02,AED,0.95,SETTLED,2026-03-30
SET00055827,T00065166,3127.28,INR,5.07,SETTLED,2026-04-11
SET00055828,T00065167,41.2,SGD,0.17,SETTLED,2026-06-16
SET00055829,T00065168,4.53,SGD,0.1,SETTLED,2026-03-01
SET00055830,T00065169,1110.58,INR,2.71,SETTLED,2026-03-05
SET00055831,T00065170,77.16,AED,0.13,SETTLED,2026-06-19
SET00055832,T00065171,71.02,SGD,0.15,SETTLED,2026-04-17
SET00055833,T00065173,45.07,SGD,0.16,SETTLED,2026-04-02
SET00055834,T00065175,29.27,AED,0.12,SETTLED,2026-02-11
SET00055835,T00065176,92.73,AED,0.26,SETTLED,2026-06-18
SET00055836,T00065178,6758.77,INR,10.1,SETTLED,2026-04-26
SET00055837,T00065179,781.86,INR,1.19,SETTLED,2026-01-16
SET00055838,T00065179,781.86,INR,2.09,SETTLED,2026-01-16
SET00055839,T00065180,730.04,INR,1.01,SETTLED,2026-03-01
SET00055840,T00065180,730.04,INR,1.14,SETTLED,2026-03-03
SET00055841,T00065181,25.32,SGD,0.16,SETTLED,2026-02-23
SET00055842,T00065182,106.14,AED,0.45,SETTLED,2026-04-28
SET00055843,T00065183,46.09,SGD,0.14,SETTLED,2026-02-14
SET00055844,T00065184,1776.1,INR,3.08,SETTLED,2026-04-11
SET00055845,T00065185,6727.7,INR,8.22,SETTLED,2026-02-25
SET00055846,T00065186,2368.58,INR,5.53,SETTLED,2026-03-14
SET00055847,T00065188,59.18,SGD,0.2,SETTLED,2026-03-03
SET00055848,T00065190,17318.69,INR,17.69,SETTLED,2026-02-15
SET00055849,T00065191,1716.39,INR,3.37,SETTLED,2026-06-02
SET00055850,T00065192,81.45,SGD,0.19,SETTLED,2026-06-30
SET00055851,T00065193,2671.47,INR,4.77,SETTLED,2026-06-05
SET00055852,T00065195,278.81,INR,0.6,SETTLED,2026-06-03
SET00055853,T00065195,278.81,INR,0.41,SETTLED,2026-06-01
SET00055854,T00065196,1061.6,INR,2.04,SETTLED,2026-01-20
SET00055855,T00065197,50.09,SGD,0.21,SETTLED,2026-03-26
SET00055856,T00065198,14.88,AED,0.11,SETTLED,2026-04-02
SET00055857,T00065199,953.88,INR,1.23,SETTLED,2026-01-08
SET00055858,T00065200,1734.71,INR,5.36,SETTLED,2026-06-26
SET00055859,T00065202,185.31,AED,0.38,SETTLED,2026-06-30
SET00055860,T00065203,2064.16,INR,5.64,SETTLED,2026-03-10
SET00055861,T00065204,41.09,AED,0.22,SETTLED,2026-06-29
SET00055862,T00065205,54.44,SGD,0.18,SETTLED,2026-05-11
SET00055863,T00065206,611.68,INR,0.92,SETTLED,2026-04-08
SET00055864,T00065207,24.19,SGD,0.14,SETTLED,2026-06-11
SET00055865,T00065208,109.07,SGD,0.24,SETTLED,2026-04-29
SET00055866,T00065209,3378.57,INR,5.25,SETTLED,2026-06-11
SET00055867,T00065211,217.95,AED,0.5,SETTLED,2026-04-06
SET00055868,T00065212,3162.26,INR,5.7,SETTLED,2026-05-08
SET00055869,T00065212,3162.26,INR,9.61,SETTLED,2026-05-08
SET00055870,T00065213,116.58,AED,0.36,SETTLED,2026-06-01
SET00055871,T00065214,2471.94,INR,5.39,SETTLED,2026-01-15
SET00055872,T00065215,3314.7,INR,7.56,SETTLED,2026-04-04
SET00055873,T00065216,210.0,AED,0.7,SETTLED,2026-02-15
SET00055874,T00065217,8213.82,INR,22.43,SETTLED,2026-06-25
SET00055875,T00065218,1992.07,INR,3.03,SETTLED,2026-06-30
SET00055876,T00065219,849.32,INR,1.37,SETTLED,2026-06-20
SET00055877,T00065220,2828.74,INR,7.95,SETTLED,2026-04-24
SET00055878,T00065222,33.25,SGD,0.07,SETTLED,2026-06-25
SET00055879,T00065223,507.23,INR,1.52,PENDING,2026-06-15
SET00055880,T00065224,57.71,AED,0.22,SETTLED,2026-04-28
SET00055881,T00065225,21.91,SGD,0.12,SETTLED,2026-02-11
SET00055882,T00065226,275.12,AED,0.41,SETTLED,2026-06-22
SET00055883,T00065227,92.77,AED,0.3,SETTLED,2026-06-08
SET00055884,T00065228,11.44,SGD,0.1,SETTLED,2026-04-04
SET00055885,T00065230,51.62,AED,0.16,SETTLED,2026-07-03
SET00055886,T00065232,24.07,SGD,0.07,SETTLED,2026-02-18
SET00055887,T00065233,30.23,SGD,0.15,SETTLED,2026-02-15
SET00055888,T00065234,101.71,AED,0.25,SETTLED,2026-01-22
SET00055889,T00065235,70.25,SGD,0.2,SETTLED,2026-05-04
SET00055890,T00065236,30.07,SGD,0.15,SETTLED,2026-01-13
SET00055891,T00065237,2643.74,INR,3.4,SETTLED,2026-06-10
SET00055892,T00065238,4799.51,INR,9.62,EXCEPTION,2026-03-20
SET00055893,T00065239,121.82,AED,0.38,SETTLED,2026-03-26
SET00055894,T00065240,61.64,AED,0.22,SETTLED,2026-06-02
SET00055895,T00065241,802.3,INR,1.13,PENDING,2026-02-01
SET00055896,T00065243,5632.08,INR,17.48,SETTLED,2026-04-01
SET00055897,T00065244,3159.73,INR,7.37,SETTLED,2026-02-02
SET00055898,T00065245,87.71,AED,0.29,SETTLED,2026-03-16
SET00055899,T00065246,76.3,AED,0.25,SETTLED,2026-05-13
SET00055900,T00065247,67.23,SGD,0.25,SETTLED,2026-05-19
SET00055901,T00065249,1423.85,INR,1.83,SETTLED,2026-06-24
SET00055902,T00065251,2167.06,INR,5.11,SETTLED,2026-05-20
SET00055903,T00065252,1796.18,INR,4.54,SETTLED,2026-03-24
SET00055904,T00065253,94.95,AED,0.21,PENDING,2026-05-26
SET00055905,T00065254,339.2,INR,0.86,SETTLED,2026-06-11
SET00055906,T00065255,1844.41,INR,5.16,SETTLED,2026-01-25
SET00055907,T00065256,1803.75,INR,3.89,SETTLED,2026-06-06
SET00055908,T00065257,3469.58,INR,6.23,SETTLED,2026-02-05
SET00055909,T00065258,1748.63,INR,4.14,SETTLED,2026-04-26
SET00055910,T00065259,1607.41,INR,1.97,SETTLED,2026-03-25
SET00055911,T00065260,28.71,SGD,0.08,SETTLED,2026-03-18
SET00055912,T00065261,1395.22,INR,2.68,SETTLED,2026-02-12
SET00055913,T00065262,200.13,AED,0.38,SETTLED,2026-05-19
SET00055914,T00065263,55.94,AED,0.15,SETTLED,2026-03-15
SET00055915,T00065264,44.39,SGD,0.15,SETTLED,2026-04-25
SET00055916,T00065265,975.85,INR,1.42,SETTLED,2026-01-09
SET00055917,T00065266,1318.16,INR,2.46,SETTLED,2026-05-08
SET00055918,T00065267,316.08,AED,0.35,SETTLED,2026-05-20
SET00055919,T00065269,4137.28,INR,10.22,SETTLED,2026-04-26
SET00055920,T00065271,2394.18,INR,5.28,SETTLED,2026-02-11
SET00055921,T00065272,3011.42,INR,6.4,SETTLED,2026-01-16
SET00055922,T00065273,44.57,SGD,0.17,PENDING,2026-02-23
SET00055923,T00065274,820.83,INR,2.1,SETTLED,2026-03-27
SET00055924,T00065275,33.56,SGD,0.08,SETTLED,2026-04-08
SET00055925,T00065276,1777.84,INR,3.2,SETTLED,2026-01-24
SET00055926,T00065277,6.8,SGD,0.05,SETTLED,2026-07-02
SET00055927,T00065278,-7.09,AED,0.11,EXCEPTION,2026-05-20
SET00055928,T00065280,1249.33,INR,3.33,SETTLED,2026-06-07
SET00055929,T00065282,1938.95,INR,3.7,SETTLED,2026-03-29
SET00055930,T00065283,14.29,SGD,0.15,SETTLED,2026-01-22
SET00055931,T00065285,1790.89,INR,4.07,PENDING,2026-01-25
SET00055932,T00065286,0.0,INR,0.05,SETTLED,2026-05-18
SET00055933,T00065287,2169.43,INR,3.83,SETTLED,2026-03-27
SET00055934,T00065288,98.3,SGD,0.23,SETTLED,2026-03-18
SET00055935,T00065289,1931.01,INR,4.95,SETTLED,2026-05-16
SET00055936,T00065290,1104.31,INR,1.52,PENDING,2026-05-21
SET00055937,T00065291,5277.9,INR,14.71,SETTLED,2026-05-16
SET00055938,T00065293,4487.71,INR,12.31,SETTLED,2026-05-13
SET00055939,T00065294,4639.68,INR,12.69,SETTLED,2026-06-28
SET00055940,T00065295,134.53,AED,0.38,SETTLED,2026-05-02
SET00055941,T00065296,32.32,SGD,0.15,EXCEPTION,2026-06-17
SET00055942,T00065298,50.79,SGD,0.17,SETTLED,2026-02-14
SET00055943,T00065299,2820.97,INR,5.25,SETTLED,2026-05-18
SET00055944,T00065300,18.54,SGD,0.13,SETTLED,2026-05-19
SET00055945,T00065301,926.37,INR,1.92,SETTLED,2026-06-18
SET00055946,T00065301,926.37,INR,1.45,SETTLED,2026-06-14
SET00055947,T00065302,80.49,AED,0.29,SETTLED,2026-03-23
SET00055948,T00065303,54.45,SGD,0.24,SETTLED,2026-04-05
SET00055949,T00065304,6249.67,INR,16.89,SETTLED,2026-01-17
SET00055950,T00065305,15.03,SGD,0.13,SETTLED,2026-06-03
SET00055951,T00065306,29.94,SGD,0.15,SETTLED,2026-03-11
SET00055952,T00065308,186.1,AED,0.61,SETTLED,2026-05-17
SET00055953,T00065309,43.39,AED,0.07,SETTLED,2026-03-24
SET00055954,T00065312,2166.23,INR,5.41,SETTLED,2026-02-15
SET00055955,T00065315,2606.47,INR,8.02,SETTLED,2026-03-25
SET00055956,T00065316,16.36,SGD,0.13,SETTLED,2026-05-21
SET00055957,T00065317,2901.73,INR,6.68,SETTLED,2026-03-22
SET00055958,T00065320,39.37,SGD,0.14,SETTLED,2026-07-01
SET00055959,T00065321,50.24,AED,0.08,SETTLED,2026-04-07
SET00055960,T00065322,31.5,SGD,0.15,SETTLED,2026-06-25
SET00055961,T00065323,43.33,SGD,0.2,SETTLED,2026-06-20
SET00055962,T00065324,56.39,AED,0.21,SETTLED,2026-05-17
SET00055963,T00065325,128.14,SGD,0.31,SETTLED,2026-01-22
SET00055964,T00065326,1798.26,INR,5.67,PENDING,2026-05-15
SET00055965,T00065327,16.06,SGD,0.12,SETTLED,2026-05-09
SET00055966,T00065328,40.82,SGD,0.19,SETTLED,2026-05-03
SET00055967,T00065329,2130.9,INR,6.04,PENDING,2026-03-25
SET00055968,T00065330,205.35,AED,0.72,SETTLED,2026-06-01
SET00055969,T00065333,206.77,SGD,0.66,SETTLED,2026-02-12
SET00055970,T00065334,126.29,AED,0.29,SETTLED,2026-06-03
SET00055971,T00065335,3037.49,INR,3.88,SETTLED,2026-02-16
SET00055972,T00065336,-1079.02,INR,2.86,SETTLED,2026-06-09
SET00055973,T00065337,4091.79,INR,8.25,SETTLED,2026-05-07
SET00055974,T00065338,3547.25,INR,10.99,SETTLED,2026-03-25
SET00055975,T00065339,48.1,SGD,0.19,SETTLED,2026-05-03
SET00055976,T00065340,2145.12,INR,6.28,SETTLED,2026-06-10
SET00055977,T00065341,2979.79,INR,8.39,SETTLED,2026-04-24
SET00055978,T00065343,1302.41,INR,2.22,SETTLED,2026-02-27
SET00055979,T00065344,465.59,SGD,1.36,SETTLED,2026-03-30
SET00055980,T00065345,686.43,INR,2.2,SETTLED,2026-04-27
SET00055981,T00065348,1815.99,INR,3.54,SETTLED,2026-06-18
SET00055982,T00065348,1815.99,INR,4.9,SETTLED,2026-06-20
SET00055983,T00065349,2387.32,INR,6.09,SETTLED,2026-06-04
SET00055984,T00065350,1551.55,INR,3.08,SETTLED,2026-04-18
SET00055985,T00065352,8.12,SGD,0.04,EXCEPTION,2026-04-16
SET00055986,T00065353,55.89,SGD,0.16,EXCEPTION,2026-02-04
SET00055987,T00065354,84.32,AED,0.31,SETTLED,2026-05-27
SET00055988,T00065355,1833.29,INR,4.28,PENDING,2026-02-07
SET00055989,T00065356,1448.34,INR,2.65,SETTLED,2026-02-07
SET00055990,T00065358,2862.99,INR,5.04,SETTLED,2026-03-07
SET00055991,T00065360,1019.75,INR,1.43,SETTLED,2026-06-26
SET00055992,T00065360,1019.75,INR,2.71,SETTLED,2026-06-27
SET00055993,T00065361,78.9,AED,0.35,EXCEPTION,2026-03-15
SET00055994,T00065362,1202.99,INR,3.02,SETTLED,2026-06-25
SET00055995,T00065363,2222.28,INR,3.92,SETTLED,2026-03-01
SET00055996,T00065365,1898.82,INR,4.75,SETTLED,2026-02-27
SET00055997,T00065366,141.16,AED,0.42,SETTLED,2026-02-20
SET00055998,T00065367,122.94,SGD,0.3,SETTLED,2026-03-14
SET00055999,T00065369,4990.32,INR,11.02,SETTLED,2026-02-24
SET00056000,T00065371,609.95,INR,0.71,SETTLED,2026-04-16
SET00056001,T00065372,83.9,SGD,0.12,SETTLED,2026-04-26
SET00056002,T00065373,20.64,SGD,0.13,SETTLED,2026-05-19
SET00056003,T00065374,1196.78,INR,2.86,SETTLED,2026-04-15
SET00056004,T00065376,1179.23,INR,3.64,SETTLED,2026-03-29
SET00056005,T00065377,1165.07,INR,2.53,SETTLED,2026-04-25
SET00056006,T00065378,4682.77,INR,9.31,SETTLED,2026-02-17
SET00056007,T00065379,30.14,AED,0.14,SETTLED,2026-04-23
SET00056008,T00065380,3837.18,INR,7.68,SETTLED,2026-02-08
SET00056009,T00065381,1485.28,INR,2.38,SETTLED,2026-03-25
SET00056010,T00065383,112.07,SGD,0.44,SETTLED,2026-01-19
SET00056011,T00065384,4092.57,INR,4.46,SETTLED,2026-01-13
SET00056012,T00065385,61.91,SGD,0.26,SETTLED,2026-04-04
SET00056013,T00065388,784.93,INR,2.41,SETTLED,2026-05-23
SET00056014,T00065389,750.68,INR,2.41,SETTLED,2026-05-01
SET00056015,T00065390,2047.81,INR,5.65,SETTLED,2026-06-04
SET00056016,T00065391,391.3,INR,1.23,SETTLED,2026-04-05
SET00056017,T00065392,55.95,SGD,0.12,SETTLED,2026-05-30
SET00056018,T00065392,55.95,SGD,0.17,SETTLED,2026-05-28
SET00056019,T00065393,24.24,SGD,0.1,SETTLED,2026-06-25
SET00056020,T00065394,833.67,INR,1.54,SETTLED,2026-03-27
SET00056021,T00065396,10498.3,INR,14.14,SETTLED,2026-02-17
SET00056022,T00065400,1638.65,INR,3.01,SETTLED,2026-05-27
SET00056023,T00065401,10174.7,INR,26.63,SETTLED,2026-02-17
SET00056024,T00065402,27.18,SGD,0.15,SETTLED,2026-05-30
SET00056025,T00065403,77.91,SGD,0.15,EXCEPTION,2026-03-21
SET00056026,T00065405,2150.54,INR,2.84,SETTLED,2026-06-12
SET00056027,T00065408,1673.04,INR,2.57,SETTLED,2026-04-21
SET00056028,T00065409,27.88,SGD,0.12,SETTLED,2026-03-07
SET00056029,T00065410,2366.26,INR,7.6,SETTLED,2026-05-03
SET00056030,T00065412,1487.71,INR,4.79,SETTLED,2026-06-30
SET00056031,T00065414,8912.67,INR,28.2,SETTLED,2026-03-30
SET00056032,T00065415,1071.11,INR,1.6,SETTLED,2026-03-23
SET00056033,T00065416,4862.11,INR,10.18,EXCEPTION,2026-05-06
SET00056034,T00065417,2942.52,INR,4.41,SETTLED,2026-05-19
SET00056035,T00065418,1884.5,INR,2.6,EXCEPTION,2026-03-02
SET00056036,T00065419,13.38,SGD,0.11,SETTLED,2026-04-29
SET00056037,T00065420,15.85,SGD,0.11,SETTLED,2026-06-15
SET00056038,T00065421,11435.81,INR,16.3,SETTLED,2026-06-06
SET00056039,T00065422,10.18,SGD,0.14,SETTLED,2026-02-18
SET00056040,T00065423,637.57,INR,1.37,SETTLED,2026-04-01
SET00056041,T00065424,36.89,SGD,0.17,SETTLED,2026-06-05
SET00056042,T00065425,830.74,INR,1.74,SETTLED,2026-03-17
SET00056043,T00065426,133.88,AED,0.2,PENDING,2026-06-02
SET00056044,T00065427,13.12,SGD,0.06,SETTLED,2026-05-24
SET00056045,T00065430,3567.15,INR,4.13,SETTLED,2026-06-14
SET00056046,T00065431,1149.1,INR,1.5,SETTLED,2026-06-21
SET00056047,T00065432,338.72,AED,1.07,SETTLED,2026-03-03
SET00056048,T00065433,13.62,SGD,0.1,SETTLED,2026-07-03
SET00056049,T00065434,1230.61,INR,2.16,EXCEPTION,2026-04-18
SET00056050,T00065435,6271.06,INR,7.39,SETTLED,2026-03-05
SET00056051,T00065436,87.58,AED,0.25,SETTLED,2026-05-28
SET00056052,T00065437,52.4,SGD,0.14,SETTLED,2026-05-23
SET00056053,T00065437,52.4,SGD,0.15,SETTLED,2026-05-23
SET00056054,T00065439,24.3,AED,0.12,SETTLED,2026-02-13
SET00056055,T00065440,7632.52,INR,17.06,EXCEPTION,2026-01-14
SET00056056,T00065441,74.27,AED,0.17,SETTLED,2026-05-26
SET00056057,T00065442,3312.32,INR,9.13,SETTLED,2026-03-25
SET00056058,T00065443,3015.39,INR,9.55,SETTLED,2026-01-31
SET00056059,T00065444,0.0,INR,0.1,SETTLED,2026-06-23
SET00056060,T00065445,2161.02,INR,4.3,SETTLED,2026-06-24
SET00056061,T00065446,17.65,SGD,0.12,SETTLED,2026-05-13
SET00056062,T00065447,1507.03,INR,3.83,SETTLED,2026-03-05
SET00056063,T00065448,1264.8,INR,2.16,SETTLED,2026-07-04
SET00056064,T00065449,17.53,SGD,0.11,SETTLED,2026-03-06
SET00056065,T00065451,51.49,AED,0.13,SETTLED,2026-06-21
SET00056066,T00065452,332.03,AED,0.62,PENDING,2026-02-22
SET00056067,T00065453,69.42,SGD,0.26,SETTLED,2026-05-14
SET00056068,T00065454,1764.58,INR,4.33,SETTLED,2026-03-05
SET00056069,T00065455,41.43,SGD,0.21,PENDING,2026-04-15
SET00056070,T00065456,360.44,AED,1.19,SETTLED,2026-04-03
SET00056071,T00065457,77.56,SGD,0.17,SETTLED,2026-04-02
SET00056072,T00065458,3002.16,INR,7.32,SETTLED,2026-03-18
SET00056073,T00065459,21.41,SGD,0.14,SETTLED,2026-01-06
SET00056074,T00065460,1500.97,INR,2.43,SETTLED,2026-03-01
SET00056075,T00065461,24.85,SGD,0.12,SETTLED,2026-07-05
SET00056076,T00065462,45.56,SGD,0.19,SETTLED,2026-01-08
SET00056077,T00065464,1605.19,INR,4.89,SETTLED,2026-01-13
SET00056078,T00065465,64.12,AED,0.18,SETTLED,2026-04-26
SET00056079,T00065466,2374.2,INR,7.6,SETTLED,2026-01-16
SET00056080,T00065466,2374.2,INR,2.68,SETTLED,2026-01-12
SET00056081,T00065467,175.67,AED,0.46,SETTLED,2026-04-26
SET00056082,T00065468,50.95,SGD,0.16,SETTLED,2026-03-20
SET00056083,T00065471,88.7,AED,0.18,SETTLED,2026-06-08
SET00056084,T00065472,1721.49,INR,3.98,SETTLED,2026-05-26
SET00056085,T00065475,2542.01,INR,7.69,SETTLED,2026-06-28
SET00056086,T00065477,72.68,AED,0.11,SETTLED,2026-04-02
SET00056087,T00065479,16.12,SGD,0.11,SETTLED,2026-05-26
SET00056088,T00065480,20.07,SGD,0.15,SETTLED,2026-06-19
SET00056089,T00065481,2263.03,INR,5.32,SETTLED,2026-04-06
SET00056090,T00065482,967.8,INR,2.02,SETTLED,2026-06-26
SET00056091,T00065484,2291.73,INR,4.77,SETTLED,2026-06-02
SET00056092,T00065485,26.52,SGD,0.14,SETTLED,2026-06-21
SET00056093,T00065486,25.37,SGD,0.11,SETTLED,2026-02-27
SET00056094,T00065487,928.88,INR,2.53,SETTLED,2026-02-24
SET00056095,T00065488,13.91,SGD,0.11,SETTLED,2026-05-19
SET00056096,T00065489,3764.42,INR,9.77,SETTLED,2026-05-15
SET00056097,T00065490,32.98,AED,0.12,SETTLED,2026-06-12
SET00056098,T00065492,30.24,SGD,0.17,SETTLED,2026-05-29
SET00056099,T00065494,48.7,SGD,0.14,SETTLED,2026-04-30
SET00056100,T00065495,9247.89,INR,13.45,SETTLED,2026-01-09
SET00056101,T00065496,44.27,SGD,0.17,SETTLED,2026-05-20
SET00056102,T00065498,1204.99,INR,2.17,SETTLED,2026-02-18
SET00056103,T00065501,1960.95,INR,6.25,SETTLED,2026-04-13
SET00056104,T00065502,202.43,AED,0.3,SETTLED,2026-04-10
SET00056105,T00065503,429.82,INR,1.21,SETTLED,2026-03-17
SET00056106,T00065504,4.03,SGD,0.11,SETTLED,2026-02-12
SET00056107,T00065505,9.25,SGD,0.07,SETTLED,2026-06-21
SET00056108,T00065506,41.98,SGD,0.19,SETTLED,2026-03-24
SET00056109,T00065507,1249.91,INR,3.88,SETTLED,2026-04-06
SET00056110,T00065508,576.22,INR,1.11,SETTLED,2026-04-08
SET00056111,T00065509,67.01,AED,0.25,SETTLED,2026-02-06
SET00056112,T00065510,38.89,SGD,0.12,SETTLED,2026-02-24
SET00056113,T00065511,136.28,SGD,0.28,SETTLED,2026-01-06
SET00056114,T00065512,3554.21,INR,4.13,SETTLED,2026-04-21
SET00056115,T00065515,71.21,AED,0.33,SETTLED,2026-04-08
SET00056116,T00065516,30.59,SGD,0.1,SETTLED,2026-05-23
SET00056117,T00065518,1942.26,INR,4.04,SETTLED,2026-03-30
SET00056118,T00065520,15.67,AED,0.06,SETTLED,2026-05-09
SET00056119,T00065521,304.07,AED,0.67,SETTLED,2026-04-25
SET00056120,T00065522,1151.72,INR,2.84,SETTLED,2026-06-17
SET00056121,T00065523,3872.14,INR,12.02,SETTLED,2026-01-23
SET00056122,T00065524,2935.97,INR,6.42,SETTLED,2026-04-27
SET00056123,T00065526,653.93,INR,1.67,SETTLED,2026-03-11
SET00056124,T00065528,596.08,INR,0.92,SETTLED,2026-04-21
SET00056125,T00065529,6868.28,INR,19.12,SETTLED,2026-03-27
SET00056126,T00065531,10851.03,INR,12.91,SETTLED,2026-05-23
SET00056127,T00065532,20.99,AED,0.05,SETTLED,2026-03-30
SET00056128,T00065532,20.99,AED,0.11,SETTLED,2026-03-29
SET00056129,T00065533,15.42,SGD,0.12,SETTLED,2026-01-13
SET00056130,T00065534,2187.25,INR,3.47,SETTLED,2026-01-31
SET00056131,T00065535,21.56,SGD,0.11,SETTLED,2026-04-22
SET00056132,T00065537,4347.62,INR,13.73,SETTLED,2026-03-12
SET00056133,T00065537,4347.62,INR,8.91,SETTLED,2026-03-16
SET00056134,T00065538,14725.57,INR,29.26,SETTLED,2026-01-12
SET00056135,T00065539,1212.76,INR,1.68,SETTLED,2026-06-10
SET00056136,T00065540,2210.67,INR,6.32,SETTLED,2026-06-04
SET00056137,T00065541,13.54,SGD,0.14,SETTLED,2026-06-15
SET00056138,T00065542,1125.09,INR,2.86,SETTLED,2026-04-16
SET00056139,T00065543,21.88,AED,0.12,SETTLED,2026-01-27
SET00056140,T00065544,17.14,AED,0.12,SETTLED,2026-02-10
SET00056141,T00065545,24.53,SGD,0.09,SETTLED,2026-06-27
SET00056142,T00065546,30676.87,INR,79.94,SETTLED,2026-06-13
SET00056143,T00065547,110.02,AED,0.38,PENDING,2026-05-07
SET00056144,T00065549,1645.61,INR,4.73,SETTLED,2026-01-25
SET00056145,T00065550,10135.44,INR,21.37,SETTLED,2026-02-20
SET00056146,T00065552,4344.42,INR,12.51,SETTLED,2026-06-29
SET00056147,T00065554,19.27,AED,0.1,SETTLED,2026-06-10
SET00056148,T00065555,837.77,INR,1.43,SETTLED,2026-06-03
SET00056149,T00065556,1973.07,INR,3.97,SETTLED,2026-03-11
SET00056150,T00065557,3279.51,INR,3.97,SETTLED,2026-05-06
SET00056151,T00065558,974.12,INR,1.58,SETTLED,2026-05-26
SET00056152,T00065559,600.35,INR,1.59,SETTLED,2026-03-23
SET00056153,T00065560,247.09,SGD,0.36,SETTLED,2026-05-12
SET00056154,T00065561,16.41,SGD,0.1,SETTLED,2026-02-10
SET00056155,T00065562,2581.18,INR,8.15,SETTLED,2026-06-08
SET00056156,T00065563,305.03,INR,1.03,SETTLED,2026-03-21
SET00056157,T00065564,1770.7,INR,2.89,SETTLED,2026-03-20
SET00056158,T00065565,2789.44,INR,6.36,SETTLED,2026-05-26
SET00056159,T00065566,35.06,SGD,0.12,SETTLED,2026-06-03
SET00056160,T00065567,6748.86,INR,10.42,SETTLED,2026-05-30
SET00056161,T00065568,6079.42,INR,9.6,SETTLED,2026-03-22
SET00056162,T00065570,9594.5,INR,21.93,SETTLED,2026-05-09
SET00056163,T00065572,4389.97,INR,8.46,SETTLED,2026-03-28
SET00056164,T00065573,1086.83,INR,2.92,SETTLED,2026-01-26
SET00056165,T00065574,23.73,SGD,0.11,SETTLED,2026-02-15
SET00056166,T00065575,19.0,SGD,0.07,EXCEPTION,2026-05-16
SET00056167,T00065577,6083.64,INR,15.75,SETTLED,2026-03-10
SET00056168,T00065578,1530.02,INR,3.7,SETTLED,2026-01-04
SET00056169,T00065579,4064.76,INR,9.3,SETTLED,2026-06-11
SET00056170,T00065580,66.05,SGD,0.16,PENDING,2026-03-09
SET00056171,T00065582,6.19,SGD,0.11,SETTLED,2026-07-02
SET00056172,T00065583,64.37,AED,0.27,SETTLED,2026-04-20
SET00056173,T00065584,26515.78,INR,68.0,SETTLED,2026-04-26
SET00056174,T00065585,534.93,INR,1.22,SETTLED,2026-01-21
SET00056175,T00065586,40.18,SGD,0.1,EXCEPTION,2026-04-24
SET00056176,T00065587,52.17,SGD,0.25,SETTLED,2026-04-07
SET00056177,T00065589,89.66,SGD,0.31,SETTLED,2026-04-27
SET00056178,T00065591,504.5,INR,1.67,SETTLED,2026-06-02
SET00056179,T00065592,1600.24,INR,3.87,SETTLED,2026-01-09
SET00056180,T00065593,71.28,AED,0.27,PENDING,2026-06-28
SET00056181,T00065594,69.01,AED,0.3,SETTLED,2026-01-24
SET00056182,T00065595,4297.49,INR,5.92,SETTLED,2026-01-15
SET00056183,T00065596,16989.38,INR,38.24,PENDING,2026-03-20
SET00056184,T00065597,1491.59,INR,2.58,SETTLED,2026-04-10
SET00056185,T00065599,1383.69,INR,3.9,SETTLED,2026-04-19
SET00056186,T00065600,16.1,SGD,0.15,SETTLED,2026-07-01
SET00056187,T00065601,2980.02,INR,3.05,SETTLED,2026-05-02
SET00056188,T00065603,2531.81,INR,3.03,SETTLED,2026-06-23
SET00056189,T00065604,4767.29,INR,7.71,SETTLED,2026-02-03
SET00056190,T00065606,6.84,SGD,0.07,SETTLED,2026-04-17
SET00056191,T00065607,45.94,AED,0.2,SETTLED,2026-05-27
SET00056192,T00065608,1254.13,INR,2.72,SETTLED,2026-05-20
SET00056193,T00065609,38.17,SGD,0.18,SETTLED,2026-05-13
SET00056194,T00065610,174.13,AED,0.52,SETTLED,2026-05-14
SET00056195,T00065611,35.86,SGD,0.1,SETTLED,2026-06-01
SET00056196,T00065612,1563.33,INR,2.26,PENDING,2026-02-16
SET00056197,T00065613,39.84,SGD,0.14,SETTLED,2026-06-30
SET00056198,T00065614,88.09,AED,0.25,SETTLED,2026-05-01
SET00056199,T00065617,14.71,SGD,0.08,EXCEPTION,2026-06-15
SET00056200,T00065618,2053.82,INR,2.62,SETTLED,2026-05-07
SET00056201,T00065619,1715.72,INR,4.75,SETTLED,2026-01-30
SET00056202,T00065620,66.6,SGD,0.2,SETTLED,2026-06-19
SET00056203,T00065621,824.16,INR,1.86,SETTLED,2026-02-02
