transaction_id,rule_id,decision,risk_score,model_version
T00055635,geo_mismatch,APPROVE,0.1485,v2.0
T00055636,geo_mismatch,DECLINE,0.2957,v2.0
T00055637,velocity,APPROVE,0.5669,v1.8
T00055638,geo_mismatch,APPROVE,0.2543,v2.0
T00055639,none,APPROVE,0.2102,v1.8
T00055640,geo_mismatch,DECLINE,0.3763,v1.8
T00055641,velocity,APPROVE,0.4818,v1.8
T00055642,amount_spike,APPROVE,0.4956,v2.0
T00055643,none,APPROVE,0.5576,v1.8
T00055644,amount_spike,APPROVE,0.4703,v1.8
T00055645,none,APPROVE,0.4571,v1.8
T00055646,amount_spike,APPROVE,0.1167,v1.8
T00055647,velocity,APPROVE,0.0988,v2.0
T00055648,new_device,REVIEW,0.8396,v1.8
T00055649,new_device,APPROVE,0.6432,v1.8
T00055650,velocity,APPROVE,0.3989,v2.0
T00055651,velocity,APPROVE,0.5012,v2.0
T00055652,amount_spike,APPROVE,0.5504,v2.0
T00055653,new_device,APPROVE,0.3135,v2.0
T00055654,velocity,APPROVE,0.6472,v2.0
T00055655,none,APPROVE,0.292,v2.0
T00055656,none,APPROVE,0.1198,v1.8
T00055657,geo_mismatch,APPROVE,0.2783,v1.8
T00055658,watchlist,APPROVE,0.437,v1.8
T00055659,velocity,APPROVE,0.3176,v1.8
T00055660,velocity,APPROVE,0.3267,v1.8
T00055661,new_device,APPROVE,0.0,v1.8
T00055662,velocity,APPROVE,0.4317,v2.0
T00055663,amount_spike,APPROVE,0.0992,v1.8
T00055664,none,APPROVE,0.2099,v1.8
T00055665,new_device,APPROVE,0.0,v1.8
T00055666,geo_mismatch,APPROVE,0.301,v1.8
T00055667,new_device,APPROVE,0.4687,v2.0
T00055668,none,APPROVE,0.1126,v2.0
T00055669,geo_mismatch,APPROVE,0.0865,v2.0
T00055670,velocity,APPROVE,0.0,v2.0
T00055671,velocity,APPROVE,0.5285,v1.8
T00055672,new_device,APPROVE,0.2811,v1.8
T00055673,geo_mismatch,DECLINE,0.1983,v1.8
T00055674,geo_mismatch,APPROVE,0.6799,v2.0
T00055675,amount_spike,APPROVE,0.7921,v2.0
T00055676,amount_spike,APPROVE,0.4467,v1.8
T00055677,amount_spike,APPROVE,0.3284,v2.0
T00055678,new_device,APPROVE,0.0,v2.0
T00055679,none,APPROVE,0.1331,v1.8
T00055680,amount_spike,APPROVE,0.2095,v2.0
T00055681,geo_mismatch,APPROVE,0.1556,v2.0
T00055682,velocity,APPROVE,0.4978,v1.8
T00055683,none,APPROVE,0.1368,v2.0
T00055684,watchlist,APPROVE,0.3619,v2.0
T00055685,amount_spike,APPROVE,0.4596,v1.8
T00055686,amount_spike,APPROVE,0.3124,v1.8
T00055687,velocity,APPROVE,0.2804,v2.0
T00055688,new_device,APPROVE,0.6669,v2.0
T00055689,watchlist,APPROVE,0.4544,v2.0
T00055690,geo_mismatch,APPROVE,0.59,v2.0
T00055691,amount_spike,APPROVE,0.0978,v1.8
T00055692,none,APPROVE,0.3637,v1.8
T00055693,geo_mismatch,APPROVE,0.0275,v1.8
T00055694,velocity,APPROVE,0.1556,v2.0
T00055695,velocity,APPROVE,0.2379,v2.0
T00055696,velocity,APPROVE,0.0093,v2.0
T00055697,amount_spike,APPROVE,0.4273,v1.8
T00055698,new_device,APPROVE,0.4981,v2.0
T00055699,none,APPROVE,0.2089,v1.8
T00055700,amount_spike,APPROVE,0.4093,v2.0
T00055701,velocity,APPROVE,0.5504,v1.8
T00055702,new_device,APPROVE,0.4355,v1.8
T00055703,geo_mismatch,APPROVE,0.7395,v2.0
T00055704,velocity,APPROVE,0.2992,v1.8
T00055705,none,APPROVE,0.1671,v1.8
T00055706,amount_spike,APPROVE,0.3955,v1.8
T00055707,none,APPROVE,0.7629,v1.8
T00055708,new_device,REVIEW,1.12,v2.0
T00055709,geo_mismatch,DECLINE,0.1615,v1.8
T00055710,none,APPROVE,0.1065,v1.8
T00055711,none,APPROVE,0.2333,v1.8
T00055712,amount_spike,APPROVE,0.0,v2.0
T00055713,none,APPROVE,0.5034,v2.0
T00055714,none,APPROVE,0.6902,v2.0
T00055715,geo_mismatch,APPROVE,0.99,v2.0
T00055716,new_device,APPROVE,0.7552,v1.8
T00055717,watchlist,APPROVE,0.2855,v2.0
T00055718,none,APPROVE,0.2554,v1.8
T00055719,new_device,APPROVE,0.0,v2.0
T00055720,geo_mismatch,APPROVE,0.8184,v2.0
T00055721,none,APPROVE,0.6027,v1.8
T00055722,none,APPROVE,0.4534,v1.8
T00055723,velocity,APPROVE,0.0,v1.8
T00055724,none,APPROVE,0.4778,v2.0
T00055725,velocity,APPROVE,0.6249,v2.0
T00055726,velocity,APPROVE,0.0,v1.8
T00055727,new_device,REVIEW,0.8872,v2.0
T00055728,velocity,APPROVE,0.1509,v1.8
T00055729,watchlist,APPROVE,0.4154,v1.8
T00055730,watchlist,APPROVE,0.624,v2.0
T00055731,geo_mismatch,APPROVE,0.5621,v1.8
T00055732,amount_spike,DECLINE,0.0,v1.8
T00055733,geo_mismatch,APPROVE,0.4035,v2.0
T00055734,none,APPROVE,0.0,v1.8
T00055735,geo_mismatch,APPROVE,0.9261,v2.0
T00055736,velocity,APPROVE,0.3704,v1.8
T00055737,amount_spike,APPROVE,0.2113,v2.0
T00055738,none,APPROVE,0.2732,v1.8
T00055739,velocity,APPROVE,0.3388,v2.0
T00055740,watchlist,APPROVE,0.426,v2.0
T00055741,velocity,APPROVE,0.2823,v1.8
T00055742,none,APPROVE,0.2542,v2.0
T00055743,amount_spike,APPROVE,0.5757,v1.8
T00055744,none,APPROVE,0.6905,v2.0
T00055745,none,APPROVE,0.7865,v2.0
T00055746,new_device,APPROVE,0.7385,v1.8
T00055747,velocity,APPROVE,0.3839,v1.8
T00055748,velocity,APPROVE,0.6407,v1.8
T00055749,watchlist,APPROVE,0.5721,v1.8
T00055750,new_device,APPROVE,0.4938,v1.8
T00055751,velocity,APPROVE,0.5453,v1.8
T00055752,amount_spike,APPROVE,0.7994,v2.0
T00055753,none,APPROVE,0.3148,v1.8
T00055754,geo_mismatch,APPROVE,0.3812,v2.0
T00055755,new_device,APPROVE,0.5009,v1.8
T00055756,amount_spike,APPROVE,0.4097,v2.0
T00055757,geo_mismatch,APPROVE,0.6177,v1.8
T00055758,amount_spike,APPROVE,0.388,v2.0
T00055759,watchlist,APPROVE,0.275,v2.0
T00055760,velocity,APPROVE,0.0,v1.8
T00055761,watchlist,APPROVE,0.0,v2.0
T00055762,new_device,APPROVE,0.148,v1.8
T00055763,new_device,APPROVE,0.3727,v2.0
T00055764,velocity,APPROVE,0.5498,v1.8
T00055765,watchlist,APPROVE,1.35,v1.8
T00055766,geo_mismatch,APPROVE,0.4341,v1.8
T00055767,none,APPROVE,0.0986,v2.0
T00055768,geo_mismatch,APPROVE,0.2275,v1.8
T00055769,new_device,APPROVE,0.1829,v2.0
T00055770,new_device,APPROVE,0.3998,v1.8
T00055771,velocity,APPROVE,0.0,v2.0
T00055772,geo_mismatch,APPROVE,0.8152,v2.0
T00055773,new_device,APPROVE,0.5993,v2.0
T00055774,velocity,APPROVE,0.2729,v2.0
T00055775,none,APPROVE,0.5528,v1.8
T00055776,new_device,APPROVE,0.7269,v2.0
T00055777,none,APPROVE,0.0645,v2.0
T00055778,geo_mismatch,APPROVE,0.4751,v2.0
T00055779,none,APPROVE,0.5925,v1.8
T00055780,none,APPROVE,0.2862,v1.8
T00055781,new_device,APPROVE,0.4885,v1.8
T00055782,amount_spike,APPROVE,0.6442,v2.0
T00055783,new_device,APPROVE,0.0531,v1.8
T00055784,new_device,APPROVE,0.2162,v1.8
T00055785,geo_mismatch,APPROVE,0.7334,v1.8
T00055786,velocity,APPROVE,0.1309,v1.8
T00055787,amount_spike,APPROVE,0.2922,v2.0
T00055788,new_device,APPROVE,0.6148,v2.0
T00055789,geo_mismatch,APPROVE,0.0797,v1.8
T00055790,geo_mismatch,APPROVE,0.2461,v2.0
T00055791,geo_mismatch,APPROVE,0.5593,v1.8
T00055792,amount_spike,APPROVE,0.1314,v2.0
T00055793,velocity,APPROVE,0.0476,v1.8
T00055794,none,APPROVE,0.1384,v2.0
T00055795,velocity,APPROVE,0.5163,v2.0
T00055796,amount_spike,APPROVE,0.6753,v2.0
T00055797,velocity,APPROVE,0.2611,v2.0
T00055798,new_device,REVIEW,1.12,v2.0
T00055799,amount_spike,APPROVE,0.2348,v2.0
T00055800,new_device,APPROVE,0.1846,v2.0
T00055801,amount_spike,APPROVE,0.3097,v1.8
T00055802,geo_mismatch,APPROVE,0.5091,v1.8
T00055803,none,APPROVE,0.5468,v1.8
T00055804,velocity,APPROVE,0.0,v1.8
T00055805,none,APPROVE,0.0,v2.0
T00055806,none,APPROVE,0.2248,v1.8
T00055807,watchlist,APPROVE,0.3977,v2.0
T00055808,amount_spike,APPROVE,0.2182,v1.8
T00055809,new_device,APPROVE,0.5863,v2.0
T00055810,geo_mismatch,APPROVE,0.1759,v2.0
T00055811,amount_spike,APPROVE,0.4666,v2.0
T00055812,none,APPROVE,0.0,v1.8
T00055813,watchlist,APPROVE,0.6465,v2.0
T00055814,amount_spike,APPROVE,0.1764,v1.8
T00055815,new_device,DECLINE,0.7668,v2.0
T00055816,none,APPROVE,0.3599,v1.8
T00055817,none,DECLINE,0.3069,v1.8
T00055818,watchlist,APPROVE,0.5548,v2.0
T00055819,none,APPROVE,0.5468,v1.8
T00055820,new_device,APPROVE,0.6675,v1.8
T00055821,none,APPROVE,0.0,v2.0
T00055822,watchlist,APPROVE,0.1459,v1.8
T00055823,amount_spike,APPROVE,0.0973,v2.0
T00055824,none,APPROVE,0.8825,v2.0
T00055825,velocity,APPROVE,0.2154,v2.0
T00055826,velocity,APPROVE,0.4401,v1.8
T00055827,watchlist,APPROVE,0.4255,v1.8
T00055828,velocity,APPROVE,0.3959,v2.0
T00055829,watchlist,APPROVE,0.2315,v2.0
T00055830,none,APPROVE,0.6195,v2.0
T00055832,velocity,APPROVE,0.2532,v2.0
T00055833,velocity,APPROVE,0.0,v2.0
T00055834,new_device,APPROVE,0.1727,v2.0
T00055835,geo_mismatch,APPROVE,0.0,v2.0
T00055836,none,APPROVE,0.3114,v2.0
T00055837,amount_spike,APPROVE,0.5566,v1.8
T00055838,velocity,APPROVE,0.0,v1.8
T00055839,amount_spike,APPROVE,0.0748,v1.8
T00055840,new_device,APPROVE,0.7005,v1.8
T00055841,new_device,APPROVE,0.603,v1.8
T00055842,geo_mismatch,DECLINE,0.2739,v1.8
T00055843,amount_spike,APPROVE,0.5292,v1.8
T00055844,watchlist,APPROVE,0.399,v1.8
T00055845,new_device,APPROVE,0.4546,v2.0
T00055846,none,APPROVE,0.0,v1.8
T00055847,amount_spike,APPROVE,0.3862,v1.8
T00055848,none,APPROVE,0.2297,v2.0
T00055849,velocity,APPROVE,0.9071,v1.8
T00055850,new_device,APPROVE,0.0,v1.8
T00055851,amount_spike,APPROVE,0.0,v2.0
T00055852,geo_mismatch,APPROVE,1.0,v1.8
T00055853,velocity,REVIEW,0.8965,v2.0
T00055854,watchlist,APPROVE,0.2429,v2.0
T00055855,watchlist,APPROVE,1.12,v2.0
T00055856,velocity,APPROVE,0.8352,v2.0
T00055857,amount_spike,APPROVE,0.4695,v2.0
T00055858,amount_spike,DECLINE,0.72,v2.0
T00055859,velocity,APPROVE,0.1385,v2.0
T00055860,amount_spike,APPROVE,0.2037,v1.8
T00055861,watchlist,APPROVE,0.1933,v1.8
T00055862,none,APPROVE,0.7583,v2.0
T00055863,new_device,APPROVE,0.7296,v2.0
T00055864,new_device,APPROVE,0.1399,v1.8
T00055865,none,APPROVE,0.786,v2.0
T00055866,new_device,APPROVE,0.664,v1.8
T00055867,velocity,APPROVE,0.0,v1.8
T00055868,new_device,APPROVE,0.023,v2.0
T00055869,new_device,APPROVE,0.1644,v2.0
T00055870,amount_spike,APPROVE,0.4755,v1.8
T00055871,amount_spike,APPROVE,0.1689,v2.0
T00055872,new_device,APPROVE,0.585,v1.8
T00055873,new_device,APPROVE,0.1897,v2.0
T00055874,amount_spike,APPROVE,0.2631,v2.0
T00055875,none,APPROVE,0.3164,v2.0
T00055876,none,APPROVE,0.2426,v1.8
T00055877,velocity,APPROVE,0.3889,v1.8
T00055878,velocity,APPROVE,0.33,v1.8
T00055879,new_device,APPROVE,0.4644,v2.0
T00055880,watchlist,APPROVE,0.7155,v2.0
T00055881,velocity,APPROVE,0.6157,v1.8
T00055882,velocity,APPROVE,0.1345,v2.0
T00055883,velocity,APPROVE,0.4221,v1.8
T00055884,amount_spike,APPROVE,0.7838,v1.8
T00055885,none,APPROVE,0.2957,v2.0
T00055886,velocity,APPROVE,0.1272,v1.8
T00055887,new_device,DECLINE,0.2037,v1.8
T00055888,new_device,APPROVE,0.2361,v2.0
T00055889,none,APPROVE,0.537,v1.8
T00055890,geo_mismatch,APPROVE,0.0,v2.0
T00055891,velocity,APPROVE,0.3195,v1.8
T00055892,none,APPROVE,0.5044,v2.0
T00055893,watchlist,APPROVE,0.0512,v1.8
T00055894,velocity,REVIEW,0.9209,v2.0
T00055895,amount_spike,APPROVE,0.2856,v1.8
T00055896,geo_mismatch,APPROVE,0.0,v2.0
T00055897,new_device,APPROVE,0.7508,v2.0
T00055898,amount_spike,APPROVE,0.3988,v2.0
T00055899,geo_mismatch,APPROVE,0.2381,v2.0
T00055900,new_device,APPROVE,0.3556,v2.0
T00055901,none,APPROVE,0.3464,v2.0
T00055902,new_device,APPROVE,0.0,v1.8
T00055903,velocity,APPROVE,0.1717,v1.8
T00055904,velocity,REVIEW,0.9019,v1.8
T00055905,new_device,APPROVE,0.5236,v2.0
T00055906,geo_mismatch,DECLINE,0.3787,v1.8
T00055907,amount_spike,APPROVE,0.3566,v2.0
T00055908,amount_spike,APPROVE,0.2394,v1.8
T00055909,none,APPROVE,0.3297,v2.0
T00055910,geo_mismatch,APPROVE,0.3435,v1.8
T00055911,watchlist,APPROVE,0.4448,v1.8
T00055912,geo_mismatch,APPROVE,0.3571,v2.0
T00055913,none,APPROVE,0.5198,v1.8
T00055914,none,APPROVE,0.4803,v2.0
T00055915,velocity,APPROVE,0.1729,v2.0
T00055917,new_device,APPROVE,0.052,v2.0
T00055918,none,APPROVE,0.3264,v2.0
T00055919,amount_spike,APPROVE,0.7839,v1.8
T00055920,watchlist,APPROVE,0.2226,v2.0
T00055921,new_device,APPROVE,0.0626,v1.8
T00055922,new_device,APPROVE,0.7319,v2.0
T00055923,new_device,APPROVE,0.5375,v1.8
T00055924,none,APPROVE,0.25,v1.8
T00055925,new_device,APPROVE,0.5438,v2.0
T00055926,amount_spike,APPROVE,0.1334,v1.8
T00055927,velocity,APPROVE,0.4447,v2.0
T00055928,watchlist,DECLINE,0.8388,v1.8
T00055929,geo_mismatch,DECLINE,0.7133,v1.8
T00055930,geo_mismatch,APPROVE,0.5238,v1.8
T00055931,geo_mismatch,APPROVE,0.3872,v1.8
T00055932,none,APPROVE,0.3516,v2.0
T00055933,velocity,APPROVE,0.4877,v2.0
T00055934,geo_mismatch,APPROVE,0.2597,v2.0
T00055935,geo_mismatch,APPROVE,0.2261,v2.0
T00055936,velocity,APPROVE,0.2319,v2.0
T00055937,velocity,APPROVE,0.2491,v2.0
T00055938,none,APPROVE,0.0,v2.0
T00055939,velocity,APPROVE,0.3627,v2.0
T00055940,amount_spike,APPROVE,0.4057,v1.8
T00055941,new_device,APPROVE,0.3945,v2.0
T00055942,new_device,APPROVE,0.319,v1.8
T00055943,geo_mismatch,APPROVE,0.0926,v1.8
T00055944,none,REVIEW,0.8733,v2.0
T00055945,velocity,APPROVE,0.7663,v2.0
T00055946,new_device,APPROVE,0.2662,v1.8
T00055947,new_device,APPROVE,0.0686,v1.8
T00055948,amount_spike,APPROVE,0.666,v2.0
T00055949,none,APPROVE,0.8999,v1.8
T00055950,geo_mismatch,APPROVE,0.5135,v1.8
T00055951,amount_spike,APPROVE,0.3525,v1.8
T00055952,none,APPROVE,0.3581,v2.0
T00055953,amount_spike,APPROVE,0.419,v2.0
T00055954,watchlist,APPROVE,0.129,v1.8
T00055955,velocity,APPROVE,0.1111,v1.8
T00055956,velocity,APPROVE,0.4038,v2.0
T00055957,geo_mismatch,APPROVE,0.6502,v1.8
T00055958,none,APPROVE,0.7709,v2.0
T00055959,amount_spike,APPROVE,0.3325,v1.8
T00055960,amount_spike,APPROVE,0.5473,v1.8
T00055961,new_device,APPROVE,0.657,v1.8
T00055962,none,APPROVE,0.1566,v2.0
T00055963,amount_spike,APPROVE,0.449,v1.8
T00055964,amount_spike,APPROVE,0.7019,v2.0
T00055965,velocity,APPROVE,0.0,v1.8
T00055966,geo_mismatch,APPROVE,0.3624,v1.8
T00055967,none,APPROVE,0.4132,v2.0
T00055968,velocity,APPROVE,0.0283,v1.8
T00055969,amount_spike,APPROVE,0.3394,v2.0
T00055970,amount_spike,APPROVE,0.1193,v2.0
T00055971,amount_spike,APPROVE,0.5964,v1.8
T00055972,none,APPROVE,0.5888,v1.8
T00055973,new_device,APPROVE,0.5539,v2.0
T00055974,velocity,APPROVE,0.4827,v1.8
T00055975,watchlist,APPROVE,0.2557,v2.0
T00055976,none,APPROVE,0.0887,v1.8
T00055977,new_device,APPROVE,0.6873,v2.0
T00055978,new_device,APPROVE,0.2271,v1.8
T00055979,velocity,APPROVE,0.0753,v2.0
T00055980,velocity,APPROVE,0.7473,v1.8
T00055981,velocity,APPROVE,0.1102,v2.0
T00055982,amount_spike,APPROVE,0.0301,v1.8
T00055983,watchlist,APPROVE,0.1703,v1.8
T00055984,velocity,APPROVE,0.2409,v2.0
T00055985,amount_spike,APPROVE,0.2829,v2.0
T00055986,none,APPROVE,0.1105,v2.0
T00055987,new_device,DECLINE,0.366,v2.0
T00055988,none,APPROVE,0.7106,v2.0
T00055989,geo_mismatch,APPROVE,0.2925,v1.8
T00055990,none,APPROVE,0.6282,v2.0
T00055991,geo_mismatch,APPROVE,0.1092,v1.8
T00055992,velocity,APPROVE,0.0,v2.0
T00055993,geo_mismatch,APPROVE,0.1948,v2.0
T00055994,geo_mismatch,APPROVE,0.3335,v2.0
T00055995,new_device,APPROVE,0.4248,v2.0
T00055996,none,APPROVE,0.4283,v2.0
T00055997,new_device,APPROVE,0.0,v1.8
T00055998,new_device,DECLINE,0.1822,v2.0
T00055999,geo_mismatch,DECLINE,0.2474,v2.0
T00056000,geo_mismatch,APPROVE,0.4165,v2.0
T00056001,none,APPROVE,0.0556,v1.8
T00056002,none,APPROVE,0.3605,v2.0
T00056004,amount_spike,APPROVE,0.364,v1.8
T00056005,velocity,APPROVE,0.1613,v2.0
T00056006,new_device,APPROVE,0.0783,v2.0
T00056007,velocity,APPROVE,0.5346,v2.0
T00056008,new_device,APPROVE,0.1926,v2.0
T00056009,new_device,APPROVE,0.2667,v1.8
T00056010,new_device,APPROVE,0.3905,v1.8
T00056011,geo_mismatch,DECLINE,0.627,v2.0
T00056012,new_device,APPROVE,0.2881,v1.8
T00056013,velocity,APPROVE,0.1758,v1.8
T00056014,none,APPROVE,0.4162,v1.8
T00056015,new_device,APPROVE,0.0236,v1.8
T00056016,geo_mismatch,APPROVE,0.7008,v2.0
T00056017,amount_spike,APPROVE,0.1094,v2.0
T00056018,new_device,APPROVE,0.9043,v2.0
T00056019,amount_spike,APPROVE,0.6646,v2.0
T00056020,watchlist,APPROVE,0.249,v2.0
T00056021,new_device,APPROVE,0.3482,v1.8
T00056022,velocity,APPROVE,0.1887,v1.8
T00056023,none,APPROVE,0.3578,v1.8
T00056024,new_device,DECLINE,0.0468,v2.0
T00056025,none,APPROVE,0.7113,v1.8
T00056026,velocity,APPROVE,0.4669,v2.0
T00056027,geo_mismatch,DECLINE,0.5383,v2.0
T00056028,new_device,APPROVE,0.2285,v2.0
T00056029,new_device,APPROVE,0.1839,v1.8
T00056030,new_device,APPROVE,0.3346,v1.8
T00056031,none,APPROVE,0.6354,v1.8
T00056032,none,APPROVE,0.4374,v2.0
T00056033,none,APPROVE,0.4073,v2.0
T00056034,amount_spike,APPROVE,0.3367,v2.0
T00056035,amount_spike,APPROVE,0.4581,v1.8
T00056036,amount_spike,APPROVE,0.8827,v1.8
T00056037,amount_spike,APPROVE,0.5004,v2.0
T00056038,velocity,APPROVE,0.1381,v1.8
T00056039,new_device,DECLINE,0.3356,v2.0
T00056040,geo_mismatch,APPROVE,0.248,v1.8
T00056041,new_device,APPROVE,0.256,v2.0
T00056042,velocity,DECLINE,0.5877,v1.8
T00056043,geo_mismatch,APPROVE,0.6688,v1.8
T00056044,amount_spike,APPROVE,0.551,v2.0
T00056045,none,APPROVE,0.4361,v2.0
T00056046,geo_mismatch,APPROVE,0.3212,v2.0
T00056047,geo_mismatch,APPROVE,0.3197,v1.8
T00056048,new_device,APPROVE,0.142,v2.0
T00056049,new_device,APPROVE,0.64,v1.8
T00056050,velocity,APPROVE,0.2332,v1.8
T00056051,new_device,APPROVE,0.5418,v1.8
T00056052,none,APPROVE,0.435,v1.8
T00056053,velocity,APPROVE,0.052,v1.8
T00056054,geo_mismatch,APPROVE,0.2211,v1.8
T00056055,none,APPROVE,1.35,v1.8
T00056056,amount_spike,APPROVE,0.4987,v2.0
T00056057,velocity,APPROVE,0.0,v2.0
T00056058,amount_spike,APPROVE,0.7251,v1.8
T00056059,geo_mismatch,APPROVE,0.4983,v1.8
T00056060,amount_spike,APPROVE,0.24,v2.0
T00056061,geo_mismatch,DECLINE,0.4975,v2.0
T00056062,none,APPROVE,0.5265,v2.0
T00056063,geo_mismatch,APPROVE,0.5704,v2.0
T00056064,new_device,APPROVE,0.4516,v2.0
T00056065,amount_spike,APPROVE,0.3094,v1.8
T00056066,velocity,APPROVE,0.6701,v1.8
T00056067,new_device,APPROVE,0.0824,v1.8
T00056068,amount_spike,DECLINE,0.0972,v1.8
T00056069,velocity,APPROVE,0.5117,v1.8
T00056071,none,APPROVE,0.2894,v2.0
T00056072,none,APPROVE,0.2275,v1.8
T00056073,velocity,APPROVE,0.3279,v2.0
T00056074,new_device,DECLINE,0.2785,v1.8
T00056075,amount_spike,APPROVE,0.564,v1.8
T00056076,new_device,APPROVE,0.4897,v2.0
T00056077,watchlist,APPROVE,0.1751,v1.8
T00056078,amount_spike,APPROVE,0.2311,v2.0
T00056079,watchlist,APPROVE,0.0,v2.0
T00056080,watchlist,APPROVE,0.5643,v1.8
T00056081,amount_spike,APPROVE,0.2203,v1.8
T00056082,velocity,APPROVE,0.6027,v1.8
T00056083,watchlist,APPROVE,0.8007,v1.8
T00056084,velocity,APPROVE,0.6307,v1.8
T00056085,velocity,APPROVE,0.4602,v2.0
T00056086,new_device,APPROVE,0.2151,v2.0
T00056087,none,APPROVE,0.1275,v1.8
T00056088,new_device,APPROVE,0.0,v2.0
T00056089,amount_spike,APPROVE,0.0539,v2.0
T00056090,geo_mismatch,APPROVE,0.5166,v1.8
T00056091,watchlist,APPROVE,0.2533,v2.0
T00056092,none,APPROVE,0.7413,v1.8
T00056093,geo_mismatch,APPROVE,0.5477,v2.0
T00056094,amount_spike,DECLINE,0.1613,v1.8
T00056095,none,APPROVE,0.0,v2.0
T00056096,new_device,APPROVE,0.3111,v2.0
T00056097,amount_spike,APPROVE,0.7103,v1.8
T00056098,amount_spike,APPROVE,0.6339,v2.0
T00056099,watchlist,APPROVE,0.1029,v1.8
T00056100,velocity,APPROVE,0.463,v1.8
T00056101,new_device,DECLINE,0.4452,v2.0
T00056102,amount_spike,APPROVE,0.0,v2.0
T00056103,velocity,APPROVE,0.2508,v1.8
T00056104,none,APPROVE,0.1774,v2.0
T00056105,new_device,APPROVE,0.2121,v2.0
T00056106,none,APPROVE,0.305,v2.0
T00056107,new_device,APPROVE,0.368,v2.0
T00056108,amount_spike,APPROVE,0.4594,v2.0
T00056109,velocity,APPROVE,0.1852,v2.0
T00056110,geo_mismatch,APPROVE,0.775,v1.8
T00056112,amount_spike,APPROVE,0.5804,v2.0
T00056113,none,APPROVE,0.0,v2.0
T00056114,geo_mismatch,APPROVE,0.6306,v1.8
T00056115,amount_spike,APPROVE,0.3745,v1.8
T00056116,none,APPROVE,0.8986,v1.8
T00056117,amount_spike,DECLINE,0.214,v2.0
T00056118,watchlist,APPROVE,0.6493,v2.0
T00056120,new_device,APPROVE,0.4594,v1.8
T00056121,velocity,APPROVE,0.6441,v2.0
T00056122,new_device,APPROVE,0.5347,v1.8
T00056123,velocity,APPROVE,0.2383,v1.8
T00056124,new_device,APPROVE,0.122,v2.0
T00056125,amount_spike,APPROVE,0.0,v2.0
T00056126,velocity,APPROVE,0.4308,v2.0
T00056127,new_device,APPROVE,0.3503,v2.0
T00056128,velocity,APPROVE,0.321,v1.8
T00056129,none,APPROVE,0.4399,v1.8
T00056130,velocity,APPROVE,0.0592,v2.0
T00056131,amount_spike,DECLINE,0.7661,v1.8
T00056132,velocity,APPROVE,0.2255,v2.0
T00056133,geo_mismatch,APPROVE,0.5891,v2.0
T00056134,new_device,APPROVE,0.1988,v2.0
T00056135,amount_spike,APPROVE,0.3474,v1.8
T00056136,new_device,APPROVE,0.6234,v2.0
T00056137,amount_spike,APPROVE,0.4333,v1.8
T00056138,new_device,APPROVE,0.3139,v2.0
T00056139,geo_mismatch,APPROVE,0.5011,v1.8
T00056140,new_device,APPROVE,0.5234,v2.0
T00056141,none,APPROVE,0.3714,v1.8
T00056142,amount_spike,APPROVE,0.2083,v2.0
T00056143,amount_spike,APPROVE,0.3192,v2.0
T00056144,amount_spike,APPROVE,0.485,v1.8
T00056145,amount_spike,APPROVE,0.1675,v1.8
T00056146,watchlist,APPROVE,0.2818,v1.8
T00056147,geo_mismatch,APPROVE,0.1908,v2.0
T00056148,amount_spike,APPROVE,0.0,v2.0
T00056149,amount_spike,APPROVE,0.2473,v1.8
T00056150,velocity,APPROVE,0.3628,v1.8
T00056151,none,APPROVE,0.8197,v1.8
T00056152,amount_spike,APPROVE,0.1531,v2.0
T00056153,new_device,APPROVE,0.5154,v1.8
T00056154,none,APPROVE,0.1167,v2.0
T00056155,geo_mismatch,APPROVE,0.447,v2.0
T00056156,amount_spike,APPROVE,0.744,v2.0
T00056157,none,APPROVE,0.5683,v2.0
T00056158,none,APPROVE,0.5281,v1.8
T00056159,none,APPROVE,0.6113,v2.0
T00056160,new_device,DECLINE,0.268,v2.0
T00056161,none,DECLINE,0.2686,v2.0
T00056162,new_device,APPROVE,0.0402,v1.8
T00056163,none,APPROVE,0.3301,v1.8
T00056164,geo_mismatch,APPROVE,0.0,v2.0
T00056165,new_device,APPROVE,0.1113,v2.0
T00056166,amount_spike,DECLINE,0.1827,v2.0
T00056167,velocity,APPROVE,0.3553,v2.0
T00056168,none,APPROVE,0.6822,v1.8
T00056169,geo_mismatch,APPROVE,0.1811,v2.0
T00056170,none,APPROVE,0.4832,v1.8
T00056171,none,APPROVE,0.2888,v1.8
T00056172,geo_mismatch,APPROVE,0.0,v1.8
T00056173,none,APPROVE,0.4551,v1.8
T00056174,watchlist,APPROVE,0.0,v1.8
T00056175,geo_mismatch,APPROVE,0.5056,v2.0
T00056176,amount_spike,APPROVE,0.3607,v1.8
T00056177,none,APPROVE,0.2688,v2.0
T00056178,velocity,APPROVE,0.3868,v2.0
T00056179,amount_spike,APPROVE,0.6676,v1.8
T00056180,amount_spike,APPROVE,0.2008,v2.0
T00056181,velocity,REVIEW,1.0,v1.8
T00056182,geo_mismatch,APPROVE,0.1304,v1.8
T00056183,velocity,APPROVE,0.2445,v1.8
T00056184,new_device,APPROVE,0.6972,v2.0
T00056185,new_device,APPROVE,0.0997,v1.8
T00056186,new_device,APPROVE,0.3288,v2.0
T00056187,none,APPROVE,0.3512,v1.8
T00056188,geo_mismatch,APPROVE,0.4125,v2.0
